venueid;venuename;address;state;zip;lat;long;wheelchair_accessibility
4bb659542f70c9b6e3468530;Chef Alisah's Restaurant;5931 N Oracle Rd;AZ;85704;3.231.494.275;-1.109.778.647;Yes
4d640bfaa45b54814182082d;Yogi's Grill;10629 N Scottsdale Rd #105;AZ;85260;3.358.279.205;-111.924.201;Yes
4e1f835918a88345f037219d;Dick's Drive-In;21910 Hwy 99;WA;98026;478.010.587;-1.223.315.983;Yes
4e342352483b5fa58753d338;The Breakfast Place;18127 Kuykendahl Rd;TX;77379;3.003.635.575;-9.548.585.339;Yes
4ed653546aa31a0c44978510;Liberty Tax;3009 James St;NY;13206;4.306.935.651;-7.610.503.108;Yes
504f86935d24665f0d4850e3;The Melting Pot;1025 SW 6th Ave;OR;97204;4.551.662.342;-1.226.796.346;Yes
5126940fe4b0b24279ce7fe5;DAVIDsTEA;2272 Chestnut St;CA;94123;3.780.030.682;-1.224.408.031;Yes
5168c44ee4b065824cfc7def;Toma Restaurant;324 W Cabrillo Blvd;CA;93101;34.408.657;-119.693.503;Yes
51a178a2498e3a83e4c8978a;HK's Bar & Grill;9740 19th St;CA;91737;34.133.961;-11.759.299;Yes
51e9f91b498e017b19a6aed5;Anatta's Authentic Thai Food;Rice St;HI;96766;2.196.926.629;-1.593.601.459;Yes
522256b311d295824199ca50;Geo's Cuban & Creole;6301 Seaview Ave NW;WA;98107;4.767.441.839;-1.224.064.508;Yes
52572e9211d2e9794685c857;Barbakoa;1341 Butterfield Rd;IL;60515;418.330.554;-880.213.157;Yes
527bf593498e491fa695548d;Elevation Burger;\\N;DC;20057;3.890.977.947;-7.707.443.714;Yes
53249938498ee62ab3eb3872;Subway at Good Homes;\\N;FL;34761;2.855.137.275;-815.069.077;Yes
5413769f498eda81160d71ac;A Spice Lane;216 3rd Ave;NY;10003;40.736.201;-7.398.505;Yes
5467ef1e498e40bd82e80b25;Porter Cullens;3541 W 99th St;IL;60805;4.171.326.114;-877.103.654;Yes
54c53c6a498e896848c44311;CRAFT 64  Pizza, Local Craft Beer & Wine.;6922 E Main St;AZ;85251;3.349.312.223;-1.119.317.886;Yes
54f3b692498ee35c901b93fa;GetGo Caf«∏ and Store;998 Hayden Blvd;PA;15037;402.646.843;-7.987.935.319;Yes
5532beb2498ef9bc6bf45824;Blenders in the Grass;Victoria Ave;CA;93003;3.427.140.273;-1.192.194.814;Yes
556e2b19498e1869d97e3e69;Smoke and Bones Woodshed;181 Commercial Drive;GA;31326;3.225.021.037;-8.120.939.255;Yes
55f49b10498eaff0961da3a9;Mark's Pies & Thighs;813 US Highway 27;GA;31804;326.173.014;-849.067.095;Yes
57141a4c498eb7fd7a85648e;Spiceventure;115 Belvidere ST;MA;2115;4.234.577;-71.082.822;Yes
40e0b100f964a520fb061fe3;Moe's and Joe's Tavern;1033 N Highland Ave NE;GA;30306;3.378.281.803;-8.435.419.723;Yes
4a761079f964a52017e21fe3;Fork;4600 N Lincoln Ave;IL;60625;41.964.984;-87.686.283;Yes
4a8177b4f964a520c5f61fe3;Starbucks;261 5th Ave;NY;10001;4.074.508.436;-7.398.704.038;Yes
4aa7e92bf964a520f44d20e3;Ho Fan;444 Cedar St;MN;55101;4.494.819.155;-9.309.403.342;Yes
4ae73e43f964a520aea921e3;Best Buy;5604 SW Loop 820;TX;76132;3.268.558.373;-9.740.931.273;Yes
4af22426f964a52021e621e3;Marukai Market;8151 Balboa Ave;CA;92111;3.282.142.918;-1.171.482.901;Yes
4b74548cf964a520add52de3;Three Brothers Diner;242 White St;CT;6810;4.139.945;-73.437.903;Yes
4b7ae3eef964a52012442fe3;Harry Caray's Italian Steakhouse;10233 W Higgins Rd;IL;60018;4.199.687.499;-8.788.246.349;Yes
4b8d457af964a5201df132e3;Akbar Indian Restaurant;2 South St;NY;11530;407.348.428;-73.605.338;Yes
4b998a8ff964a520098235e3;ABC Kitchen;35 E 18th St;NY;10003;4.073.768.298;-7.398.970.327;Yes
4bbeabc585fbb713a5367167;Huntington;E. Main St;OH;44240;4.115.364.848;-8.133.676.529;Yes
4bc35f23920eb713325a1d2c;Jamba Juice;1450 Ala Moana Blvd.;HI;96814;2.129.083.512;-1.578.438.348;Yes
4bd5e59f6f649521b7e86fec;Woodside, NY;\\N;NY;11377;4.074.576.137;-739.033.556;Yes
4bf5fc5fbfeac928edb29336;Applebee's;1183 State Route 35;NJ;7748;4.039.907.223;-7.411.165.554;Yes
4bf882c55efe2d7f30f56a34;Pain du Monde;561 Newport Center Dr;CA;92660;33.617.278;-117.874.816;Yes
4bff0b1c369476b0884b8d1f;Taco Bell;1040 N Bridge St;OH;45601;3.935.744.025;-8.297.686.873;Yes
4c34a82a66e40f4797dec98b;Kravers Seafood Restaurant;25965 State Highway 181;AL;36526;306.036;-8.785.217;Yes
4c3c99184bc9a59331dfd271;Popeye's Louisiana Kitchen;6808 Johnston St;LA;70506;3.014.992.566;-9.209.522.673;Yes
4cd83afb7d454688db9deaed;Dunkin Donuts;22-20 Fair Lawn Ave;NJ;7410;4.093.921.063;-7.412.008.189;Yes
4cd87018a423a35d61c0eb42;Chick-N-Coop;7370 Mission St;CA;94014;3.769.039.167;-1.224.658.833;Yes
4d59274a3281b1f7deb0b72f;Doughnut Plant;220 W 23rd St;NY;10011;4.074.449.398;-7.399.656.119;Yes
4d9e61807f1b721e2aaa870f;Mr Hero;1453 S Arlington St;OH;44306;4.103.266.098;-8.149.091.975;Yes
4dbcb4fa1e72b351cabab112;The Blu Pig & Blu Bar;811 S Main St;UT;84532;3.856.187.402;-1.095.476.233;Yes
4e4e485dbd4101d0d7a6c7cf;Fajita's;1210 Thompson Bridge Rd;GA;30501;3.431.780.465;-8.383.016.738;Yes
4f32c8cc19836c91c7fa4741;C W's;436 E South St;OH;44311;410.618;-81.511.734;Yes
51228f4ce4b0c66be41b253c;Howells & Hood;435 N Michigan Ave;IL;60611;418.900.106;-8.762.334.521;Yes
515ef468e4b0e3171877ad5a;The Captain's Attic;37 Charlotte St;NY;14604;43.157.827;-77.598.326;Yes
51bcec8a498e110ae80de84f;Gigi's Cucina Povera;981 Kenmore Ave;NY;14217;4.295.881.983;-7.885.424.721;Yes
5213b78d11d2b5e39c7c495b;King of Shawarma;Spruce St;PA;19103;3.995.082.586;-7.517.227.396;Yes
5268479c498ea72261cf8831;Papa Murphy's;1404 Clarewood Dr Ste 105;TX;78666;2.988.168.229;-9.791.835.025;Yes
52869069498e3289da6758df;Starbucks;3073 N Eastman Rd;TX;75605;3.254.597.995;-947.277.351;Yes
5286906a498e3289da67629d;Starbucks;100 1st St;CA;94105;3.778.966.955;-1.223.975.056;Yes
532f004b498ee94a23ef16cc;Village Donut Shop & Bakery;1246 Roosevelt Trl;ME;4071;43.882.002;-7.046.573;Yes
537cd1bb498e956dc853b6a4;Morgenstern's Finest Ice Cream;2 Rivington St;NY;10002;4.072.151.255;-7.399.326.712;Yes
53f23d6d498eb0fece53de74;Ichiban Buffet;655 Atlanta Rd Ste 609;GA;30040;3.418.840.472;-8.414.229.495;Yes
54298dc6498eefacefccc29f;Sabor Brazil Kissimmee;3262 Vineland Rd;FL;34746;2.834.378.072;-8.148.717.048;Yes
54386c98498e6e2ec857509a;Stevo's Hot Wings;31 Bowling Dr;TN;38305;3.570.823;-88.853.836;Yes
55bd55a0498e97ddae56c1b4;GUILTY GOOSE;\\N;MN;55992;4.429.490.047;-926.690.563;Yes
562438c4498ee2c4f12416bf;Chilly & Munch;2101 Showers Dr;CA;94040;3.740.675.598;-1.221.069.965;Yes
56393823cd10f9db71f50bdf;Home Sweet Home;3433 W Cary St;VA;23221;3.755.483.269;-7.748.567.139;Yes
56888fc7498ea1dcc0d43246;926 Bar & Grill;926 W Tharpe St;FL;32303;30.464.153;-84.297.905;Yes
5706e4a0498e119ebf81c3bc;Mama's Cantina;2234 2nd Avenue;WA;98121;476.140.471;-1.223.452.574;Yes
573ddd1dcd108a7cd274ac3f;Rudy's Country Store and Bar-B-Q;2473 W 28th St;CO;80634;40.392.885;-104.720.527;Yes
3fd66200f964a5204de71ee3;El Rio Grande;160 E 38th St;NY;10016;4.074.824.638;-7.397.666.968;Yes
4b19ccf1f964a5206ae423e3;Rosa II Pizzeria & Restaurant;7559 Metropolitan Ave;NY;11379;4.071.322.392;-7.387.542.844;Yes
4b27f2b4f964a520c38c24e3;Barley's Casino & Brewing Company;4500 E Sunset Rd Ste 30;NV;89014;3.607.235.748;-1.150.751.735;Yes
4b36c859f964a520553c25e3;Papa Dan's Pizza;73131 Country Club Dr;CA;92260;3.375.741.677;-1.163.880.317;Yes
4b6249dff964a52087402ae3;Hearthstone Restaurant;PO Box 1613;CO;80424;3.948.106.918;-1.060.443.574;Yes
4b75e7a7f964a520952d2ee3;Corner Pocket Bar & Grill;2475 Apalachee Pkwy;FL;32301;3.042.769.539;-8.423.933.014;Yes
4b78670bf964a52099cb2ee3;aloha juice bar;;HI;96714;22.202.937;-1.594.972.503;Yes
4b78adb2f964a52080dd2ee3;Donatos Pizza;688 E State St;OH;45701;3.933.785.414;-8.207.615.664;Yes
4b88680cf964a52086f531e3;Bank of America;5001 Buford Hwy;GA;30341;3.388.830.364;-842.862.516;Yes
4bb3da6c4019a593728938b8;Wing Kingz;1808 Monroe Ave NW #2;MI;49505;4.299.576.484;-8.567.016.363;Yes
4bd72d69e914a593f2a950fa;Sushihana;1810 NW Military Hwy;TX;78213;2.952.757.019;-9.851.937.711;Yes
4bda13b263c5c9b61f982268;Popeyes Chicken & Biscuits;3508 Monroe Hwy;LA;71360;3.136.433.251;-9.241.036.609;Yes
4c1024c03ce120a1b9a2071c;Soy Cafe;630 N 2nd St;PA;19123;39.961.762;-75.141.221;Yes
4c8d0489ed3ab60cd6ab6c21;Higher Grounds Caf«∏;1314 S Grand Avenue;WI;53186;4.298.914.551;-88.232.744;Yes
4cb09ebfdb32f04d724ac14d;Holland's Cafe and BBQ;4527 Gravois Village Ctr;MO;63049;3.848.624.925;-905.029.671;Yes
4cb9ffad90c9a1432f868bd6;Domino's Pizza;1036 Washington Way;WA;98632;4.613.973.115;-1.229.363.706;Yes
4cead2a1f8653704e81abfc4;Stacks Pancake House;34255 Pacific Coast Hwy;CA;92629;3.346.585.182;-1.176.911.986;Yes
4d0cf8535c46a093ecb70bb4;World Of Wings;SCSU Atwood Center;MN;56301;4.555.077.933;-9.414.874.263;Yes
4e6e8d177d8b6c5625c019bc;Dos Toros Taqueria;1111 Lexington Ave;NY;10075;4.077.384.687;-7.395.948.887;Yes
4e7a81eab8f789171f008590;Sam & Louies NYP;1519 W Highway 34;NE;68434;4.090.401.264;-9.710.896.108;Yes
4f613ea6e4b08e537da4070f;Splits Grill & Bar;5201 Lakeview Pkwy;TX;75089;3.290.821.842;-9.655.342.612;Yes
4fa45900e4b054830617de37;Peterlin's Restaurant & Bar;22004 Farmington Rd;MI;48336;4.245.383.739;-833.754.044;Yes
512c0b20e4b0a4ac47c68c99;Mission Taco Joint;6235 Delmar Blvd;MO;63130;3.865.573.484;-9.030.092.075;Yes
51635af7e4b0ee4fb360bd5c;Lambert's of Taos;123 Bent St;NM;87571;3.640.847.426;-1.055.738.207;Yes
51ce12da498e45cf26dfec6f;The Commissary;10-40 45th Ave;NY;11101;4.074.726.719;-7.395.249.983;Yes
5240937611d281cb3d41a504;Camille's Sidewalk Cafe;44140 20th St W Ste 101;CA;93534;3.468.494.267;-1.181.653.719;Yes
52c35eee498e5f721c891df0;Farmers Gastropub;2620 S Glenstone Ave;MO;65804;3.716.643.704;-9.326.194.045;Yes
5349ca41498e2eb1c6553218;Old Chicago;1010 Stone Creek Dr;KS;67846;3.797.357.941;-1.008.376.465;Yes
536d1580498eadad33b74d80;600 EAST Caf«∏;600 E Wisconsin Ave;WI;53202;4.303.894.181;-8.790.400.679;Yes
537925a2498e58c63c44d402;Cam Hong;4068 San Pablo Dam Rd;CA;94803;3.796.581.952;-1.223.101.399;Yes
53d2d21f498e0f86bcd19b52;Ramen Hakata;3714 Belt Line Rd;TX;75001;3.295.270.483;-9.685.424.159;Yes
544b3da9498ebace7229a56c;RedMyst Hookah Cafe;18039 Farm to Market 529 Cypress TX;TX;77449;2.987.964.841;-9.568.733.454;Yes
54adad12498e4cfa4f94b5b6;Firehouse Subs;23630 Valencia Blvd Ste E;CA;91355;3.441.623.234;-1.185.484.481;Yes
54cb3868498e8eb70920ba65;Ring Baked Tofu Donuts;6800 Owensmouth Ave;CA;91303;3.419.386.032;-118.601.253;Yes
553a6fdb498e470447271e77;Bleu Rendez-Vous French Bistro;2430 Periwinkle Way;FL;33957;2.642.512.339;-820.801.022;Yes
561420c8498eaf22c6fb5d17;Juice Bar Birmingham - Chace Lake;4745 Chace Cir;AL;35244;3.336.795.751;-8.679.925.197;Yes
563a6c46cd10e452ef7680b1;Kichin;297 Broadway;NY;11211;40.708.557;-73.957.935;Yes
566c53e1498ec2bbb9a87dbc;C'est la Vie! The Cake 'N' Quiche Company;2805 Roosevelt St;CA;92008;33.161.917;-117.349.292;Yes
40c10d00f964a520dc001fe3;Taj II Lounge;48 W 21st St;NY;10010;4.074.123.488;-7.399.298.592;Yes
44df635af964a520ef361fe3;Apr«˘s Diem;931 Monroe Dr NE;GA;30308;3.377.914.733;-8.436.722.159;Yes
4ab3996df964a520d66d20e3;Starbucks;299 2nd St;CA;94105;37.785.789;-122.396.738;Yes
4aeb305ef964a5206cbf21e3;Starbucks;2900 Center Valley Pkwy;PA;18034;4.055.901.221;-7.541.167.974;Yes
4b590ab6f964a520cd7928e3;Apollo's Nightclub;836 SW Bay Blvd;OR;97365;44.627.088;-1.240.563.023;Yes
4b5b670df964a5203cfb28e3;Aladdin's Hookah Lounge & Bar;Elliston Place;TN;37203;3.615.151.017;-8.680.384.309;Yes
4b605761f964a5209ae029e3;McDonald's;8998 Brecksville Rd;OH;44141;4.131.756.073;-8.162.721.634;Yes
4b622aa8f964a520a8392ae3;Duffy's Restaurant and Grill;231 Darrow Rd;OH;44305;410.697.211;-8.144.144.998;Yes
4bca138468f976b00a935e83;Franz Bakery Outlet;430 164th St SW;WA;98037;478.492.055;-1.222.395.867;Yes
4be08913652b0f47eec27211;Taco Bell;593 E Oakland Park Blvd;FL;33334;2.616.708.514;-8.013.897.121;Yes
4d337a9feefa8cfa507f41b3;West End Inn;8044 Citrus Rd NW;OH;44644;40.692.633;-8.118.947.927;Yes
4d39a9bacc48224b57ae354f;North Star Cafe;850 E Tremont Ave;NY;10460;40.843.202;-738.869;Yes
4e3c0b8db0fb875af84e4b51;PNC;1715 Bruce B Downs Blvd;FL;33544;281.821.136;-8.235.425.641;Yes
4e8dd5c461af7424dabc3983;Imperial;22828 Woodward Ave;MI;48220;4.246.104.275;-8.313.441.681;Yes
4f2191a4e4b0bcea114f4938;Grilled Cheese & Crab Cake Co.;2520 S Highway 17;SC;29576;3.359.251.777;-7.900.417.757;Yes
4f88ac63e4b005c39075e5e0;Nino's Gyros;\\N;IL;60046;4.240.828.031;-8.802.963.327;Yes
50ccdadbe4b0e6c83f1f8aa5;Vernon's BBQ;6707 Vernon Ave;MO;63130;3.866.213.082;-9.030.809.412;Yes
51e5a1da498ef5918d547ee4;Philippi Farmers Market;\\N;WV;26416;3.915.098.433;-8.003.726.354;Yes
520133da498e362fb71f7285;Grazing Gourmet Food Truck;\\N;NH;3031;4.281.827.344;-7.160.267.827;Yes
52d824ef498ec25bbd8205b9;Moe's Southwest Grill;359 Blackwell St Ste 115;NC;27701;3.599.297.414;-7.890.421.102;Yes
52ed3419498e810585f05c4b;Railroad City Brewing Company;1415 11th Ave;PA;16601;4.051.374.206;-7.840.400.577;Yes
5349b859498e94738d88be86;Starbucks;Tiffin River Service Plaza;OH;43570;4.160.358.973;-844.080.512;Yes
548cd877498ec4125123b5b4;The English Inn;3597 Bay Settlement Rd;WI;54311;44.574.571;-87.877.284;Yes
549e2a93498e55060a31170c;Big Lost Meadery;106 S Gillette Ave;WY;82716;4.429.361.496;-1.055.041.874;Yes
54b2a939498e4e80fccff531;Good Day Cafe;3758 S Carrier Pkwy #100;TX;75052;3.268.116.435;-9.700.839.536;Yes
54f9f144498ef9e7249e7217;Ends Meat;254 36th St;NY;11232;40.656.125;-7.400.796.946;Yes
5637cfa7498e8cb7fb8b005c;Slice Deli and Cakery;8780 Warner Ave Ste 15;CA;92708;3.371.536.228;-1.179.757.994;Yes
567bcb06498e206aa2628ccc;Island Dogs;3820 S McKenzie St;AL;36535;3.035.760.104;-8.768.368.721;Yes
4701165bf964a520384b1fe3;Spice;39 E 13th St;NY;10003;4.073.448.595;-7.399.209.066;Yes
4af599aff964a52023fa21e3;El Viejo Yayo Restaurant #2;317 9th St;NY;11215;4.066.917.269;-7.398.592.127;Yes
4b058695f964a520d46622e3;Beaches & Cream Soda Shop;Beach Club Resort;FL;32830;2.837.132.778;-8.155.765.593;Yes
4b3bef0df964a520bb7e25e3;MTA Subway - 61st St/Woodside (7);61st St & Roosevelt Ave;NY;11377;4.074.563.826;-7.390.312.907;Yes
4b4f57ebf964a520360227e3;Sunshine Bagel Bakery;12375 W Chinden Blvd;ID;83713;436.620.552;-1.163.368.441;Yes
4b707df2f964a520e81d2de3;Mocha Moment;1121 Center Ave;WI;53546;4.266.468.496;-8.903.075.571;Yes
4b89fe04f964a5208a5a32e3;Bay 839;839 SW Bay Blvd;OR;97365;4.462.672.699;-1.240.559.592;Yes
4bb2404f42959c74a694202c;A Cafe NY;973 Columbus Ave;NY;10025;4.080.028.808;-7.396.184.117;Yes
4bd4ae1c6798ef3be22b628d;Blue Wall;1 Campus Center Way;MA;1003;4.239.154.886;-7.252.700.207;Yes
4bd7804688559521c1c087a7;Fazoli's;1840 Alysheba Way;KY;40509;3.801.848.635;-84.418.933;Yes
4c13d0fbb7b9c9281d3daa37;Staller Estate Winery;W8896 County Road a;WI;53115;4.271.724.872;-8.873.905.122;Yes
4c59f227ec2520a1615a5012;Cathay Bank;15323 Culver Dr;CA;92604;33.695.823;-117.797.332;Yes
4cbe722f0cc4b7136412ecf7;Domino's Pizza;113 N Highway 52 Ste C;SC;29461;3.319.106.831;-7.999.781.821;Yes
4cffbb3b2685a35daefbc490;U.S. Bank ATM;303 N 28th St;MT;59101;4.578.470.591;-1.085.076.485;Yes
4da0aa4a63b5a35da36ad619;MTA Bus - M9;Avenue C;NY;10010;4.073.600.802;-7.397.616.462;Yes
4dbc1f8e6a23e294ba255c2c;Blue Willow Marketplace & Eatery;12 Village Rd;NJ;7976;4.074.429.297;-7.449.494.482;Yes
4e1b4e0b52b195d2a63669d6;Boston Market;799 N Federal Hwy;FL;33432;2.635.748.924;-8.008.603.625;Yes
4e558c8f45dd0a4826e8079e;Top Hat;202 Church St;PA;17801;4.085.888.872;-7.679.636.136;Yes
4e59fa33aeb7d78d9f7ec8e6;Botero Bar;3850 Wailea Alanui Dr;HI;96753;2.068.421.959;-156.441.074;Yes
4f4add5fe4b0b7483fab909c;Simply Healthy;905 Ocean Beach Hwy, Longview, WA 98632;WA;98632;461.460.615;-122.928.372;Yes
4fda959ce4b0891dce2ed251;Rice Xpress;2609 W White St #100;TX;75409;33.345.219;-96.582.785;Yes
525ea5c011d2beb8690d4c75;Vicky's Cafe;2600 W Alameda Ave;CO;80219;3.971.115.971;-1.050.179.337;Yes
52617ab811d28b662d7883dc;The Black Orchid Lounge;6127 N Mesa St;TX;79912;3.183.082.024;-1.065.322.745;Yes
52a2a6c3498e4992239fee9d;Salt A New American Table;210 N Main St;TX;78501;2.620.576.294;-9.823.401.674;Yes
52b3ac2b498ed5e4b074ba07;Smitten Ice Cream;4800 El Camino Real;CA;94022;3.739.909.247;-122.110.319;Yes
52eeacd8498e71d25cc028f0;Jet's Pizza;123 Trade Ct Ste D;NC;28117;3.555.403.741;-8.085.570.085;Yes
54a73aca498ef4dcbc2ef71e;Home & Away;2222 San Diego Ave;CA;92110;3.274.790.183;-1.171.910.227;Yes
5542b4ac498ed28f98b76a3f;Oven & Tap;\\N;AR;72712;3.637.099.743;-9.420.852.268;Yes
5586f215498e965d343dce08;Aab India Restaurant;2400 E Main St;OH;43209;3.995.719.573;-8.293.489.102;Yes
3fd66200f964a5207cf11ee3;Junior's Restaurant;386 Flatbush Avenue Ext;NY;11201;406.901.405;-7.398.197.651;Yes
49c2ab09f964a52014561fe3;Picante;3424 Broadway;NY;10031;4.082.279.573;-7.395.335.509;Yes
49c885aaf964a5201e581fe3;Masa of Echo Park Bakery & Cafe;1800 W Sunset Blvd;CA;90026;3.407.759.799;-1.182.595.917;Yes
49f35a25f964a520916a1fe3;Philosopher's Club;824 Ulloa St;CA;94127;3.774.082.235;-1.224.654.418;Yes
4a58c310f964a520cbb71fe3;The Egg & I Restaurants;14079 Memorial Drive;TX;77079;29.769.926;-95.591.338;Yes
4acffc16f964a5202fd720e3;Jo Jo's Sports Bar & Grill;221 S Jefferson St;OH;44256;4.113.763.023;-8.186.107.951;Yes
4ad7741ff964a520b80a21e3;Mo'Joe Coffee House;222 W Michigan St;IN;46202;3.977.440.667;-8.616.293.103;Yes
4b37fe3bf964a520df4925e3;Michael's On East;1212 S East Ave;FL;34239;2.732.204.082;-8.252.853.513;Yes
4b40fdeaf964a520e9be25e3;Best Buy;6750 West Fwy;TX;76116;3.273.664.264;-9.743.367;Yes
4b4e14bef964a520d7e026e3;Railroad House;152 Woodrow Ave;PA;19608;4.032.258.154;-7.602.650.642;Yes
4b5b3ca0f964a5204ded28e3;Chipotle Mexican Grill;33599 Aurora Rd;OH;44139;4.138.534.576;-8.144.053.996;Yes
4b64eff2f964a520feda2ae3;Cold Stone Creamery;2000 E Rio Salado Pkwy;AZ;85281;3.343.355.438;-1.119.018.888;Yes
4b730ed2f964a520a1982de3;Hart-C's Steak And Thai;3171 Ocean Beach Hwy;WA;98632;4.614.766.604;-122.965.851;Yes
4b7315adf964a520729a2de3;Joe's Crab Shack;4402 N University Dr;FL;33319;261.800.117;-8.025.100.708;Yes
4b83153af964a52086f630e3;Long John Silvers;504 W Vine St;FL;34741;283.041.501;-8.140.898.478;Yes
4b9c2266f964a5208f4d36e3;Red Lobster;1707 Browns Bridge Rd;GA;30501;342.844.868;-8.384.490.137;Yes
4ba174bdf964a52088b837e3;Horseshoe;410 Saint Louis Rd;IL;62234;38.662.491;-89.998.963;Yes
4baa096af964a52096453ae3;McDonald's;7015 Detroit Ave;OH;44102;4.148.276.579;-8.173.372.149;Yes
4bc3c926dce4eee176c0719d;Simmons Suites;3001 NE 11th St;AR;72712;3.638.404.457;-9.417.687.739;Yes
4c39aeeb18e72d7fa6931af5;IHOP;245 Tunnel Rd;NC;28805;3.558.571;-8.252.831;Yes
4c729e81ad69b60cc2eb83b9;Starbucks;2056 Skibo Rd;NC;28314;35.055.141;-78.974.908;Yes
4c8e6c1758668cfa32f2d1ec;Santander Bank;1224 Welsh Rd;PA;19454;4.022.455.219;-7.525.419.201;Yes
4cc5b142bde8f04d43b7b24b;Two Rivers Bank;2345 State Route 36;NJ;7716;4.040.603.675;-7.400.735.545;Yes
4d7f794fdd4a6ea8322e7b25;Subway;117 Goody Rd;KY;41514;3.766.175.381;-8.227.430.463;Yes
4db5794b5da3a76f4451e566;Convenient Food Mart;4701 Storer Ave;OH;44102;4.146.315.717;-8.172.020.076;Yes
4dfcf876a809d61e2fc1cf11;White Settlement Trailhead - Trinity Trails;White Settlement Road;TX;76114;3.276.100.763;-973.863.554;Yes
4ec4946a49017fff0898a82a;Ferli Gelato Espresso bar;1241 Washington Ave;FL;33139;2.577.785.633;-8.013.344.559;Yes
4ec6addfcc21b428e20f496d;Joey & Pat's Cafe;2499 Folsom St;CA;94110;3.775.740.561;-1.224.145.033;Yes
4f91dae9e4b0e03b66b68c2e;Alfredo's Mexican Food;Mission ave (b110);CA;92054;33.195.137;-117.380.425;Yes
4f9f00fee4b0176467d382bd;Market District Buffet;JACK Cleveland Casino;OH;44113;4.149.832.464;-8.169.285.536;Yes
50ee2ae0e4b05c1c6534d578;Four Sea Restaurant;15435 Jeffrey Rd;CA;92604;3.368.120.772;-1.177.783.516;Yes
51def7268bbdaf8d82123afe;Reverie Bakeshop;1930 N Coit Rd #140;TX;75080;3.297.781.613;-9.676.772.833;Yes
51f04beb498e6318fdba9bc1;The Diner;4263 Highway 411;TN;37354;3.552.443.493;-8.435.104.443;Yes
52b4b2f811d24506a98b12cc;C2 - Congress Squared;157 High St;ME;4101;4.365.460.015;-7.026.383.286;Yes
535ec1fc498eb3dbe2663b6c;SPoT Coffee;6519 E Quaker St;NY;14127;4.276.741.901;-7.874.332.277;Yes
53966d60498ecd20b1bb7553;Hawthorne Lobster House;2422 SE Hawthorne Blvd;OR;97214;45.511.967;-122.640.944;Yes
53dd35a0498e5e65f127a2dc;Cheese Grille;188 Allen St;NY;10002;407.220.686;-7.398.884.817;Yes
54076ade498e5c937962799d;American Kitchen;71 Lafayette Cir;CA;94549;3.789.032.435;-1.221.203.649;Yes
54594cf4498e1fba1a637cdd;Kazia Rae's Chicken & Bubble Tea;1358 Route 36;NJ;7730;404.289.215;-741.869.413;Yes
551b50e9498ef88d79dd888a;804 Main Bar & Grill;804 Main St;IA;50211;4.147.559.032;-9.367.864.807;Yes
5520a5d4498e10a5a35ab403;Spinfish Poke House;36 W Colorado Blvd Ste 7;CA;91105;3.414.517.553;-1.181.512.082;Yes
5551eceb498eedc19071eaee;Colour Palate;789 N Water St;WI;53202;430.409.546;-8.790.983.646;Yes
5588a347498e4cc35ef22a76;Equelecu«≠ Cuban Caf«∏;1120 W Florence Ave Ste C;CA;90301;339.609.568;-1.183.759.752;Yes
560c9268498e7c713b28817c;Dragon Palace;1901 Long Prairie Rd;TX;75022;3.301.260.923;-9.707.194.288;Yes
562be1e4498ed563c5df21ca;The Craft House Gastropub;139 Pittsburgh Rd;PA;16002;4.084.035.627;-7.991.744.757;Yes
40bbc700f964a520b0001fe3;Powerhouse;1347 Folsom St;CA;94103;37.773.298;-12.241.214;Yes
44e0b4fdf964a5200b371fe3;Ted's Hot Dogs;1755 E Broadway Rd;AZ;85282;3.340.712.415;-1.119.096.565;Yes
49de0308f964a52023601fe3;Stamford Transportation Center Bus/Train (STM) Metro North & Amtrak;30 S State St;CT;6902;41.046.718;-73.542.298;Yes
4a77a232f964a520f2e41fe3;Don Cuco Mexican Restaurant;3991 Cochran St;CA;93063;34.279.451;-118.718.147;Yes
4aa9386ef964a5208b5220e3;The Breslin Bar & Dining Room;16 W 29th St;NY;10001;4.074.583.735;-7.398.799.265;Yes
4b2e75d5f964a5208ae024e3;Java Moose;218 Hwy 61;MN;55604;4.774.947.694;-9.033.672.308;Yes
4b50c864f964a5204a3227e3;Karl Strauss Brewing Company;5985 Santa Fe St;CA;92109;3.283.242.742;-11.723.153;Yes
4b51c2eef964a520b15427e3;IKEA Baltimore;8352 Honeygo Blvd;MD;21236;3.937.509.153;-7.646.219.725;Yes
4b60b7e5f964a520b7f529e3;Joey's Pizzeria;69-07 Grand Ave;NY;11378;4.072.610.257;-738.951.482;Yes
4b65e495f964a52095062be3;Taco Bell;690 S Orlando Ave;FL;32789;2.859.225.002;-8.136.481.583;Yes
4b6b17acf964a52039f22be3;Almaza Meditteranean Cuisine;623 E Boyd Dr;LA;70808;3.039.974.243;-9.117.604.651;Yes
4b92ffebf964a520b12d34e3;V's Taproom;12575 W Golf Club Dr;AZ;85383;3.374.305.577;-1.123.309.333;Yes
4bbca6544e069c74b3ad9de3;Red Oak Diner & Lounge;2973 State Route 35;NJ;7730;4.041.807.041;-741.765.976;Yes
4bd06669caff9521a4b2cef0;Shell;46960 Harry Byrd Hwy;VA;20164;3.901.664.257;-7.737.480.482;Yes
